  1.3200000e-001 -3.3537254e-001 -8.5917660e-001  1.9412099e+002
  1.3300000e-001 -3.5882216e-001  1.7477756e-001  1.9389933e+002
  1.3400000e-001 -3.3266706e-001 -4.8808269e-001  1.9243575e+002
  1.3500000e-001 -3.3753393e-001  2.4790549e-001  1.9293452e+002
  1.3600000e-001 -3.3472501e-001  3.4495495e-001  1.9105614e+002
  1.3700000e-001 -3.5174766e-001  2.5365728e-001  1.9115773e+002
  1.3800000e-001 -3.6643149e-001  1.0036281e+000  1.8942049e+002
  1.3900000e-001 -3.5844560e-001  1.0811382e+000  1.8895586e+002
  1.4000000e-001 -3.4385482e-001  8.4611705e-001  1.8741769e+002
  1.4100000e-001 -3.5353267e-001  1.1212494e+000  1.8603441e+002
  1.4200000e-001 -3.5891109e-001  1.5606900e+000  1.8596513e+002
  1.4300000e-001 -3.2713976e-001  1.5397663e+000  1.8308397e+002
  1.4400000e-001 -3.2689346e-001  1.4235776e+000  1.8223141e+002
  1.4500000e-001 -3.5357388e-001  1.6759432e+000  1.8004818e+002
  1.4600000e-001 -3.3528036e-001  2.6912394e+000  1.7783381e+002
  1.4700000e-001 -3.4480743e-001  2.4761743e+000  1.7729313e+002
  1.4800000e-001 -3.3123659e-001  2.1914780e+000  1.7488345e+002
  1.4900000e-001 -3.1974705e-001  2.3183789e+000  1.7245416e+002
  1.5000000e-001 -3.2061397e-001  3.2607015e+000  1.6993082e+002
  1.5100000e-001 -3.3284490e-001  2.6542050e+000  1.6892227e+002
  1.5200000e-001 -3.3916458e-001  3.0531112e+000  1.6713482e+002
  1.5300000e-001 -3.0714943e-001  3.4616746e+000  1.6345122e+002
  1.5400000e-001 -3.3480437e-001  3.2574428e+000  1.6227371e+002
  1.5500000e-001 -3.0188666e-001  3.9104391e+000  1.5988213e+002
  1.5600000e-001 -3.0134922e-001  4.1963333e+000  1.5616888e+002
  1.5700000e-001 -2.9941093e-001  3.8416169e+000  1.5331635e+002
  1.5800000e-001 -3.0608263e-001  4.0873626e+000  1.5013960e+002
  1.5900000e-001 -3.0979648e-001  4.7521696e+000  1.4877619e+002
  1.6000000e-001 -2.7923742e-001  4.8834666e+000  1.4567332e+002
  1.6100000e-001 -2.8159005e-001  4.9233094e+000  1.4193246e+002
  1.6200000e-001 -2.8063142e-001  4.7304469e+000  1.3982694e+002
  1.6300000e-001 -2.8872172e-001  4.8164793e+000  1.3689754e+002
  1.6400000e-001 -2.6485088e-001  5.4908903e+000  1.3379022e+002
  1.6500000e-001 -2.5673614e-001  4.9312287e+000  1.2900696e+002
  1.6600000e-001 -2.5944822e-001  5.7103232e+000  1.2635417e+002
  1.6700000e-001 -2.5565101e-001  5.2993933e+000  1.2268285e+002
  1.6800000e-001 -2.5881828e-001  5.1940495e+000  1.2036395e+002
  1.6900000e-001 -2.3625735e-001  6.0653767e+000  1.1715182e+002
  1.7000000e-001 -2.3328172e-001  5.3967202e+000  1.1366246e+002
  1.7100000e-001 -2.1590415e-001  5.7879821e+000  1.0924008e+002
  1.7200000e-001 -2.2281236e-001  5.5304310e+000  1.0624177e+002
  1.7300000e-001 -2.1339721e-001  6.3256106e+000  1.0204421e+002
  1.7400000e-001 -2.2704813e-001  6.6596194e+000  9.8743651e+001
  1.7500000e-001 -2.0535987e-001  5.8224569e+000  9.4040511e+001
  1.7600000e-001 -2.1839654e-001  5.9239269e+000  9.0496515e+001
  1.7700000e-001 -1.8028568e-001  6.9438751e+000  8.6404287e+001
  1.7800000e-001 -2.0126305e-001  6.4313047e+000  8.3362698e+001
  1.7900000e-001 -1.7435683e-001  6.7593255e+000  7.8544216e+001
  1.8000000e-001 -1.8163766e-001  7.1582361e+000  7.6151813e+001
  1.8100000e-001 -1.6798217e-001  6.4675011e+000  7.1598390e+001
  1.8200000e-001 -1.7353022e-001  6.6254764e+000  6.7585343e+001
  1.8300000e-001 -1.5975802e-001  7.1313672e+000  6.2406735e+001
  1.8400000e-001 -1.6714245e-001  7.1876017e+000  5.9980113e+001
  1.8500000e-001 -1.2554790e-001  6.8343703e+000  5.5086446e+001
  1.8600000e-001 -1.3553521e-001  7.4898899e+000  5.1208257e+001
  1.8700000e-001 -1.2360680e-001  7.4553651e+000  4.7727258e+001
  1.8800000e-001 -1.0742402e-001  7.0312218e+000  4.2765026e+001
  1.8900000e-001 -1.2694270e-001  7.4715827e+000  3.8368977e+001
  1.9000000e-001 -1.1006307e-001  7.5461948e+000  3.4359372e+001
  1.9100000e-001 -1.1610329e-001  7.0252497e+000  2.9858450e+001
  1.9200000e-001 -9.1247928e-002  7.5295568e+000  2.7123677e+001
  1.9300000e-001 -8.0185019e-002  7.3708042e+000  2.2466316e+001
  1.9400000e-001 -9.6688700e-002  7.1231043e+000  1.8901147e+001
  1.9500000e-001 -5.6546643e-002  7.6693659e+000  1.3986862e+001
  1.9600000e-001 -7.9023625e-002  7.1067901e+000  9.6254053e+000
  1.9700000e-001 -7.3101560e-002  7.7149718e+000  6.3431778e+000
  1.9800000e-001 -3.5236592e-002  7.0100023e+000  2.4956858e+000
  1.9900000e-001 -2.3914688e-002  7.0134373e+000 -2.9024616e+000
  2.0000000e-001 -2.3693250e-002  6.9555492e+000 -6.7246505e+000
  2.0100000e-001 -2.5145405e-002  7.6611229e+000 -1.0093890e+001
  2.0200000e-001 -5.7723897e-003  7.1523108e+000 -1.4673451e+001
  2.0300000e-001  3.6175803e-003  7.2702442e+000 -1.7815562e+001
  2.0400000e-001 -2.1446662e-002  7.1989783e+000 -2.1871743e+001
  2.0500000e-001  1.9498155e-003  7.0498448e+000 -2.6341314e+001
  2.0600000e-001  2.9980834e-002  7.5890973e+000 -2.9490594e+001
  2.0700000e-001  3.7955744e-002  7.5778756e+000 -3.3152074e+001
  2.0800000e-001  3.2863012e-002  6.8377980e+000 -3.7506446e+001
  2.0900000e-001  2.9483441e-002  6.9900808e+000 -4.2665445e+001
  2.1000000e-001  5.0214119e-002  7.2961573e+000 -4.5164386e+001
  2.1100000e-001  2.9205816e-002  7.0106539e+000 -4.9764116e+001
  2.1200000e-001  4.2211218e-002  7.5491506e+000 -5.2949081e+001
  2.1300000e-001  6.9745864e-002  7.1868302e+000 -5.6772795e+001
  2.1400000e-001  7.7622898e-002  7.4232140e+000 -6.0114561e+001
  2.1500000e-001  7.6940268e-002  6.5366622e+000 -6.3169295e+001
  2.1600000e-001  8.9487639e-002  6.3608444e+000 -6.7414426e+001
  2.1700000e-001  9.8100297e-002  6.2998610e+000 -7.1234118e+001
  2.1800000e-001  1.0742891e-001  6.6859911e+000 -7.5237032e+001
  2.1900000e-001  9.8276265e-002  6.9244454e+000 -7.7086469e+001
  2.2000000e-001  1.1330679e-001  6.4033074e+000 -8.1960211e+001
  2.2100000e-001  1.3305429e-001  6.8248562e+000 -8.5585612e+001
  2.2200000e-001  1.0912305e-001  6.0284212e+000 -8.7282051e+001
  2.2300000e-001  1.1819601e-001  6.5388178e+000 -9.0751266e+001
  2.2400000e-001  1.4510285e-001  5.9536741e+000 -9.4835747e+001
  2.2500000e-001  1.5367367e-001  6.3753774e+000 -9.7272569e+001
  2.2600000e-001  1.5888822e-001  6.2534301e+000 -9.9561869e+001
  2.2700000e-001  1.3670062e-001  5.4829771e+000 -1.0361774e+002
  2.2800000e-001  1.6137604e-001  6.0713512e+000 -1.0540836e+002
  2.2900000e-001  1.8189877e-001  5.1642404e+000 -1.0823345e+002
  2.3000000e-001  1.7334821e-001  5.4934874e+000 -1.1211729e+002
  2.3100000e-001  1.7352681e-001  5.5414738e+000 -1.1495087e+002
  2.3200000e-001  1.9968768e-001  5.7106969e+000 -1.1690876e+002
  2.3300000e-001  1.7043091e-001  4.7354848e+000 -1.1937908e+002
  2.3400000e-001  2.0600454e-001  5.0016137e+000 -1.2190330e+002
  2.3500000e-001  2.0708721e-001  4.5723605e+000 -1.2333221e+002
  2.3600000e-001  2.0550947e-001  4.5334454e+000 -1.2544282e+002
  2.3700000e-001  2.2399171e-001  4.2822221e+000 -1.2802571e+002
  2.3800000e-001  2.1734867e-001  4.5992211e+000 -1.3038465e+002
  2.3900000e-001  2.3355647e-001  4.0792411e+000 -1.3344001e+002
  2.4000000e-001  2.3029394e-001  4.5463203e+000 -1.3513813e+002
  2.4100000e-001  2.3704236e-001  4.6463364e+000 -1.3731809e+002
  2.4200000e-001  2.3863301e-001  3.9797870e+000 -1.3813260e+002
  2.4300000e-001  2.1408354e-001  3.5319195e+000 -1.3962222e+002
  2.4400000e-001  2.4169901e-001  3.2712840e+000 -1.4165316e+002
  2.4500000e-001  2.5651244e-001  3.6299633e+000 -1.4233552e+002
  2.4600000e-001  2.5970918e-001  3.4852077e+000 -1.4374877e+002
  2.4700000e-001  2.3634153e-001  3.6316847e+000 -1.4596023e+002
  2.4800000e-001  2.4409617e-001  2.9412640e+000 -1.4788250e+002
  2.4900000e-001  2.4477229e-001  2.9139414e+000 -1.4906576e+002
  2.5000000e-001  2.4208605e-001  3.3397233e+000 -1.4959967e+002
  2.5100000e-001  2.4691373e-001  3.0281922e+000 -1.5050125e+002
  2.5200000e-001  2.7532638e-001  2.8812880e+000 -1.5275999e+002
  2.5300000e-001  2.8080760e-001  2.6271956e+000 -1.5277416e+002
  2.5400000e-001  2.5919362e-001  2.1002975e+000 -1.5311156e+002
  2.5500000e-001  2.6074409e-001  1.8080234e+000 -1.5375888e+002
  2.5600000e-001  2.8729091e-001  2.0647829e+000 -1.5456571e+002
  2.5700000e-001  2.8672700e-001  1.5103482e+000 -1.5585308e+002
  2.5800000e-001  2.7317542e-001  1.5452107e+000 -1.5505822e+002
  2.5900000e-001  2.5736504e-001  1.2811208e+000 -1.5549629e+002
  2.6000000e-001  2.8462442e-001  1.0783577e+000 -1.5566147e+002
  2.6100000e-001  2.8165187e-001  1.6279384e+000 -1.5600205e+002
  2.6200000e-001  2.7690584e-001  5.5354102e-001 -1.5701788e+002
  2.6300000e-001  2.8773576e-001  7.5576895e-001 -1.5748901e+002
  2.6400000e-001  2.8912581e-001  6.0252736e-001 -1.5671485e+002
  2.6500000e-001  2.7867100e-001  1.0045361e+000 -1.5696580e+002
  2.6600000e-001  2.7859467e-001  2.0510820e-001 -1.5623040e+002
  2.6700000e-001  2.6796440e-001  6.0275210e-001 -1.5553469e+002
  2.6800000e-001  2.8650729e-001  4.2924463e-001 -1.5502032e+002
  2.6900000e-001  2.9684397e-001 -8.9985284e-002 -1.5560567e+002
  2.7000000e-001  2.7636886e-001  1.7449063e-001 -1.5495749e+002
  2.7100000e-001  2.9591507e-001 -8.5825103e-001 -1.5406583e+002
  2.7200000e-001  2.8282047e-001 -7.4876125e-001 -1.5278516e+002
  2.7300000e-001  2.6147594e-001 -1.1479796e+000 -1.5296482e+002
  2.7400000e-001  2.7738274e-001 -9.3801147e-001 -1.5071698e+002
  2.7500000e-001  2.7262725e-001 -8.2672617e-001 -1.5039279e+002
  2.7600000e-001  2.6162620e-001 -6.4061609e-001 -1.5005573e+002
  2.7700000e-001  2.6211345e-001 -1.3144398e+000 -1.4801738e+002
  2.7800000e-001  2.8570025e-001 -1.5828354e+000 -1.4652182e+002
  2.7900000e-001  2.9179342e-001 -1.6922900e+000 -1.4490324e+002
  2.8000000e-001  2.8896123e-001 -2.1834461e+000 -1.4503640e+002
  2.8100000e-001  2.8677264e-001 -1.3727793e+000 -1.4228732e+002
  2.8200000e-001  2.5414581e-001 -1.9942863e+000 -1.4104209e+002
  2.8300000e-001  2.5868348e-001 -2.1185336e+000 -1.4025955e+002
  2.8400000e-001  2.4767424e-001 -2.0211832e+000 -1.3706438e+002
  2.8500000e-001  2.4791266e-001 -2.2019211e+000 -1.3714975e+002
  2.8600000e-001  2.5058369e-001 -3.0311719e+000 -1.3411660e+002
  2.8700000e-001  2.4908736e-001 -2.6990844e+000 -1.3307072e+002
  2.8800000e-001  2.7281994e-001 -2.3539943e+000 -1.3151819e+002
  2.8900000e-001  2.3562489e-001 -3.3576791e+000 -1.2784815e+002
  2.9000000e-001  2.4194917e-001 -3.3460845e+000 -1.2692821e+002
  2.9100000e-001  2.6448958e-001 -3.0161085e+000 -1.2493890e+002
  2.9200000e-001  2.5991483e-001 -2.8425861e+000 -1.2241884e+002
  2.9300000e-001  2.3947846e-001 -3.4986285e+000 -1.2016473e+002
  2.9400000e-001  2.4469583e-001 -3.9584958e+000 -1.1796474e+002
  2.9500000e-001  2.3030162e-001 -3.6308774e+000 -1.1534771e+002
  2.9600000e-001  2.2484997e-001 -3.5352461e+000 -1.1321298e+002
  2.9700000e-001  2.3428411e-001 -3.5856305e+000 -1.0985050e+002
  2.9800000e-001  2.3620286e-001 -4.0526646e+000 -1.0734043e+002
  2.9900000e-001  2.2361922e-001 -3.6987092e+000 -1.0577501e+002
  3.0000000e-001  2.3011345e-001 -3.9484214e+000 -1.0263956e+002
  3.0100000e-001  2.0086100e-001 -4.2654396e+000 -1.0019412e+002
  3.0200000e-001  1.9613949e-001 -4.2334324e+000 -9.7130770e+001
  3.0300000e-001  1.9054219e-001 -4.8749516e+000 -9.4886621e+001
  3.0400000e-001  1.7888306e-001 -4.5669417e+000 -9.0646862e+001
  3.0500000e-001  1.7816507e-001 -4.2382226e+000 -8.8220563e+001
  3.0600000e-001  2.0037060e-001 -4.9371806e+000 -8.6719667e+001
  3.0700000e-001  1.9794373e-001 -5.1379632e+000 -8.2319189e+001
  3.0800000e-001  1.6937706e-001 -5.2606496e+000 -8.0434154e+001
  3.0900000e-001  1.6891713e-001 -4.7732043e+000 -7.6329993e+001
  3.1000000e-001  1.7803468e-001 -5.3734013e+000 -7.4618163e+001
  3.1100000e-001  1.7618915e-001 -5.0167823e+000 -7.1534940e+001
  3.1200000e-001  1.3665830e-001 -5.4617272e+000 -6.7497972e+001
  3.1300000e-001  1.6686438e-001 -5.7919814e+000 -6.4651071e+001
  3.1400000e-001  1.3096533e-001 -5.7019142e+000 -6.2096755e+001
  3.1500000e-001  1.2205386e-001 -5.5055652e+000 -5.9044441e+001
  3.1600000e-001  1.2843638e-001 -5.2966896e+000 -5.4913580e+001
  3.1700000e-001  1.1733960e-001 -5.6678439e+000 -5.1444750e+001
  3.1800000e-001  1.0828330e-001 -6.0116441e+000 -4.9276116e+001
  3.1900000e-001  1.0959382e-001 -5.9809717e+000 -4.4612021e+001
  3.2000000e-001  1.1248425e-001 -5.8006462e+000 -4.2953063e+001
  3.2100000e-001  1.0232951e-001 -5.2668068e+000 -3.7938186e+001
  3.2200000e-001  1.1700866e-001 -5.9741194e+000 -3.4453345e+001
  3.2300000e-001  8.0114069e-002 -6.2781658e+000 -3.1694891e+001
  3.2400000e-001  7.3350921e-002 -5.9918259e+000 -2.9006065e+001
  3.2500000e-001  9.9931974e-002 -5.6708873e+000 -2.5294541e+001
  3.2600000e-001  6.8869780e-002 -5.9898975e+000 -2.2113490e+001
  3.2700000e-001  7.7438036e-002 -6.2597138e+000 -1.8811268e+001
  3.2800000e-001  4.6401160e-002 -5.8553472e+000 -1.6053003e+001
  3.2900000e-001  4.7514951e-002 -5.7820101e+000 -1.2856417e+001
  3.3000000e-001  6.0597270e-002 -5.8402044e+000 -8.1463294e+000
  3.3100000e-001  3.5861490e-002 -6.0987331e+000 -6.2223156e+000
  3.3200000e-001  5.5666537e-002 -6.3146826e+000 -2.7895453e+000
  3.3300000e-001  4.6528780e-002 -6.1748221e+000  4.9819601e-001
  3.3400000e-001  3.6941318e-002 -5.8744603e+000  4.4044300e+000
  3.3500000e-001  2.1891231e-002 -6.0398975e+000  6.9035847e+000
  3.3600000e-001  1.5161554e-003 -5.7703702e+000  1.0239755e+001
  3.3700000e-001 -6.2601710e-003 -6.0825581e+000  1.3151521e+001
  3.3800000e-001 -6.2224618e-003 -6.3117069e+000  1.7761404e+001
  3.3900000e-001 -2.0567878e-002 -6.3256065e+000  1.9905010e+001
  3.4000000e-001 -7.2053706e-003 -5.7196998e+000  2.3336618e+001
  3.4100000e-001 -7.5927656e-003 -5.6765165e+000  2.7167884e+001
  3.4200000e-001 -3.6641968e-002 -6.1896840e+000  3.0155167e+001
  3.4300000e-001 -1.8063117e-002 -5.9160574e+000  3.2183111e+001
  3.4400000e-001 -2.7183192e-002 -5.7184311e+000  3.5445215e+001
  3.4500000e-001 -4.9947165e-002 -6.0086203e+000  3.8409024e+001
  3.4600000e-001 -2.8100383e-002 -5.6570530e+000  4.1124654e+001
  3.4700000e-001 -3.4921247e-002 -5.8746684e+000  4.5611497e+001
  3.4800000e-001 -5.0356690e-002 -5.3254713e+000  4.7815419e+001
  3.4900000e-001 -7.7008307e-002 -5.9838446e+000  5.0245689e+001
  3.5000000e-001 -6.0965296e-002 -5.9757321e+000  5.4243135e+001
  3.5100000e-001 -6.1091580e-002 -5.1142245e+000  5.5776762e+001
  3.5200000e-001 -7.7688689e-002 -4.9841389e+000  5.8948378e+001
  3.5300000e-001 -9.0321342e-002 -4.9098873e+000  6.0976404e+001
  3.5400000e-001 -7.6991340e-002 -5.4573340e+000  6.4182899e+001
  3.5500000e-001 -9.3392898e-002 -5.1406446e+000  6.6475155e+001
  3.5600000e-001 -1.1500815e-001 -4.8075698e+000  6.9133567e+001
  3.5700000e-001 -1.1003559e-001 -5.4157917e+000  7.1676479e+001
  3.5800000e-001 -8.8170817e-002 -4.7800318e+000  7.5821012e+001
  3.5900000e-001 -9.5642307e-002 -4.4243278e+000  7.6848805e+001
  3.6000000e-001 -1.1524492e-001 -5.1289205e+000  7.8955730e+001
  3.6100000e-001 -1.0379762e-001 -5.1394139e+000  8.2808334e+001
